#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="YuleModel.t:cytob_alignment" spec="beast.base.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:cytob_alignment" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:cytob_alignment" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.cytob_alignment" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:cytob_alignment" name="distribution" x="@birthRate.t:cytob_alignment">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@cytob_alignment" id="treeLikelihood.cytob_alignment" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:cytob_alignment">
#            <siteModel id="SiteModel.s:cytob_alignment" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:cytob_alignment" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:cytob_alignment" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:cytob_alignment" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:cytob_alignment" spec="beast.base.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:cytob_alignment" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:cytob_alignment" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	YuleModel	birthRate
3860000	-3117.867295365319	-3141.2310369306874	23.363741565368237	-3141.2310369306874	0.04444428996347169	0.24411770621434148	23.363741565368237	42.70667423338187
3861000	-3122.1908450696974	-3144.90222168143	22.711376611732852	-3144.90222168143	0.0391106699252069	0.2594690844130782	22.711376611732852	27.789010373101863
3862000	-3120.6129587927026	-3143.450843172598	22.83788437989567	-3143.450843172598	0.03953313141089957	0.2610238449024874	22.83788437989567	37.13684403209263
3863000	-3115.3695217114546	-3139.026169763879	23.65664805242454	-3139.026169763879	0.03999639547741411	0.23071062120917496	23.65664805242454	29.541789125380138
3864000	-3114.5897705402294	-3138.0794706237803	23.48970008355091	-3138.0794706237803	0.038485478802776654	0.2177336085397243	23.48970008355091	24.744364240352134
3865000	-3117.915559024858	-3141.3797178087725	23.464158783914446	-3141.3797178087725	0.04231984490222521	0.23806009332159994	23.464158783914446	46.96441250035626
3866000	-3117.309682086495	-3140.4130367008383	23.103354614343683	-3140.4130367008383	0.043572883711405955	0.2231160314998322	23.103354614343683	64.56752049222807
3867000	-3115.765593427949	-3139.2585751140027	23.492981686053515	-3139.2585751140027	0.04099932892968592	0.23838298818982553	23.492981686053515	45.98063758177946
3868000	-3115.6077918536603	-3139.2268250691754	23.61903321551536	-3139.2268250691754	0.04282731289419929	0.239148642478774	23.61903321551536	34.547698642014936
3869000	-3116.8297474977007	-3139.924629876927	23.09488237922626	-3139.924629876927	0.04191333047513323	0.24448485829408798	23.09488237922626	27.386680997228822
3870000	-3115.914805313929	-3139.612749684357	23.697944370428104	-3139.612749684357	0.04603505120253728	0.23683531000109023	23.697944370428104	34.505357254667864
3871000	-3115.1047901715892	-3138.019884103005	22.915093931416067	-3138.019884103005	0.03922473249298945	0.2224758006170341	22.915093931416067	67.24054172791311
3872000	-3116.579376686062	-3140.4139034903856	23.834526804323467	-3140.4139034903856	0.041865764989850715	0.23405702589513336	23.834526804323467	36.64964800162679
3873000	-3117.262845686816	-3140.266967712184	23.00412202536793	-3140.266967712184	0.04277341947298502	0.2557188220553911	23.00412202536793	38.79030378966935
3874000	-3114.6587992490686	-3137.816378118819	23.157578869750424	-3137.816378118819	0.04541031159155783	0.2496565325217851	23.157578869750424	30.785168603574782
3875000	-3113.4240794123775	-3136.802843975207	23.37876456282962	-3136.802843975207	0.04134451187323758	0.23336666942447815	23.37876456282962	52.769393742547486
3876000	-3118.670990761692	-3142.236340307641	23.565349545949008	-3142.236340307641	0.036640306588668736	0.23910055642025654	23.565349545949008	43.13698783353449
3877000	-3116.2856733720387	-3139.377227296624	23.091553924585202	-3139.377227296624	0.04050536278084201	0.253890058083891	23.091553924585202	37.93465393490028
3878000	-3117.0661432234015	-3140.382275222199	23.316131998797786	-3140.382275222199	0.046250367227327845	0.2395600926277168	23.316131998797786	28.427677238139484
3879000	-3119.656954949058	-3141.818510263109	22.161555314050897	-3141.818510263109	0.046951687132272914	0.27378476237631344	22.161555314050897	25.436688273815303
3880000	-3125.17436695029	-3147.1695746249034	21.995207674613674	-3147.1695746249034	0.03493104603034956	0.21226154829396549	21.995207674613674	17.33569532706733
3881000	-3118.65807448003	-3142.3700953257558	23.712020845726094	-3142.3700953257558	0.03808346188464114	0.22767075469870704	23.712020845726094	29.10730965964855
3882000	-3121.5250852510367	-3143.7266622608367	22.201577009800015	-3143.7266622608367	0.04534615856532187	0.2529342547710136	22.201577009800015	54.46937238718273
3883000	-3120.5080246256534	-3143.0868225163363	22.578797890682974	-3143.0868225163363	0.055875893870326876	0.26926442016752045	22.578797890682974	34.525151053425205
3884000	-3123.8930795178135	-3145.8904826691364	21.99740315132312	-3145.8904826691364	0.04836056618893137	0.25462258599539667	21.99740315132312	20.68274039519751
3885000	-3122.5101912875743	-3145.356349310562	22.846158022987623	-3145.356349310562	0.0449638624275939	0.2598541143888881	22.846158022987623	38.70161718445773
3886000	-3118.6703841270187	-3141.0903284381066	22.419944311088088	-3141.0903284381066	0.039508180002574125	0.2545356657270942	22.419944311088088	50.80918846026464
3887000	-3113.7736412254167	-3137.572380164067	23.798738938650317	-3137.572380164067	0.042135967989997976	0.22991678720757514	23.798738938650317	48.142043855345484
3888000	-3118.8225811550415	-3141.401594516812	22.57901336177074	-3141.401594516812	0.0383593266117079	0.25806257385024206	22.57901336177074	46.12573624131153
3889000	-3119.5287782596324	-3142.6246989859364	23.095920726304186	-3142.6246989859364	0.03907699490048287	0.25391004875618484	23.095920726304186	33.368950368655256
3890000	-3117.1538923959824	-3140.017407742594	22.863515346611635	-3140.017407742594	0.05116261767517814	0.25845215553452106	22.863515346611635	30.154584447454386
3891000	-3118.8631451688116	-3142.191932096819	23.328786928007496	-3142.191932096819	0.036856277489835984	0.23778516441942224	23.328786928007496	49.82883222666031
3892000	-3123.034667568583	-3145.9604952750933	22.925827706510514	-3145.9604952750933	0.041461132504436074	0.2578554802202772	22.925827706510514	31.44265203634258
3893000	-3119.952597985318	-3144.2474686243218	24.294870639003886	-3144.2474686243218	0.04221177453799561	0.22246452364682545	24.294870639003886	42.077123379705355
3894000	-3117.29215249157	-3140.3507730129786	23.058620521408383	-3140.3507730129786	0.044708720511745195	0.2475716353016094	23.058620521408383	46.20735309155752
3895000	-3114.4463079425195	-3137.4792396467615	23.03293170424205	-3137.4792396467615	0.04043109658489886	0.23690705756554858	23.03293170424205	24.884815009497416
3896000	-3118.636022974715	-3139.239590806829	20.603567832113626	-3139.239590806829	0.0411924746534237	0.2329216991383854	20.603567832113626	14.27987437144332
3897000	-3117.2985414076775	-3140.6695262630583	23.370984855380957	-3140.6695262630583	0.03906251325484152	0.24371759495148934	23.370984855380957	42.99882609063968
3898000	-3120.0653760045916	-3143.815610541086	23.750234536494197	-3143.815610541086	0.044707761148717155	0.23077406870466569	23.750234536494197	48.30589405626068
3899000	-3117.2249863769543	-3140.3107635550905	23.085777178136	-3140.3107635550905	0.040287043551877295	0.22499399861821243	23.085777178136	23.250872681225353
3900000	-3113.329948250173	-3136.9664916077686	23.63654335759576	-3136.9664916077686	0.04204062445638233	0.23909069441492703	23.63654335759576	35.39654058219689
3901000	-3116.0007753935215	-3139.94053441467	23.93975902114853	-3139.94053441467	0.03705066638330687	0.22663904308063576	23.93975902114853	32.010726419549115
3902000	-3124.2596146715146	-3148.424257287364	24.164642615849505	-3148.424257287364	0.035601848578483634	0.22316676639061178	24.164642615849505	34.37588508089584
3903000	-3118.559179782581	-3142.437738477091	23.878558694509984	-3142.437738477091	0.04083318315676	0.2329692601647838	23.878558694509984	40.29411516214684
3904000	-3116.9448292713014	-3139.92513411143	22.98030484012841	-3139.92513411143	0.0431776569916254	0.2559154925601374	22.98030484012841	31.23412810969125
3905000	-3116.35653415569	-3140.2604916252444	23.90395746955445	-3140.2604916252444	0.04098108420637876	0.23177208629477966	23.90395746955445	42.036489894280905
3906000	-3119.7745859178394	-3142.485900884535	22.711314966695678	-3142.485900884535	0.04569159475571188	0.25890829766816015	22.711314966695678	27.553184383764748
3907000	-3117.2680999128547	-3140.6007091778797	23.332609265024804	-3140.6007091778797	0.0385487126359119	0.2117060919224915	23.332609265024804	22.90246337458118
3908000	-3118.1270253574235	-3140.216514437178	22.089489079754266	-3140.216514437178	0.04613808816290904	0.2451664735865111	22.089489079754266	60.51793618231413
3909000	-3119.676590696631	-3140.8219452756243	21.145354578993008	-3140.8219452756243	0.040271352101531654	0.24725745759577175	21.145354578993008	68.14522627730216
3910000	-3117.000333638738	-3140.458427220203	23.458093581464624	-3140.458427220203	0.041467683808938074	0.24396883630423075	23.458093581464624	38.93672224805977
3911000	-3117.5364871474417	-3139.916587565434	22.380100417992452	-3139.916587565434	0.043417629298456814	0.2644833434215117	22.380100417992452	25.237716492177743
3912000	-3121.2688425983706	-3143.043306711068	21.77446411269728	-3143.043306711068	0.04457578251568587	0.2616313119495919	21.77446411269728	53.98210878400538
3913000	-3122.020948194863	-3144.263829596689	22.24288140182591	-3144.263829596689	0.03853867517637955	0.23907973916842923	22.24288140182591	62.82616602790816
3914000	-3114.74661231366	-3138.247262011413	23.50064969775313	-3138.247262011413	0.0397764253280491	0.2398281963367166	23.50064969775313	31.617964334218424
3915000	-3117.9566992402056	-3141.201069104167	23.244369863961513	-3141.201069104167	0.044895686825657	0.24977813928818268	23.244369863961513	38.17338255444534
3916000	-3117.152350283365	-3140.441082240831	23.28873195746562	-3140.441082240831	0.04225762264122147	0.24812503999461466	23.28873195746562	39.350592089066595
3917000	-3116.1899515334494	-3139.606284025655	23.416332492205754	-3139.606284025655	0.03917781315551564	0.24248114997330117	23.416332492205754	31.60763090502037
3918000	-3115.8158647185032	-3138.787410457713	22.971545739209844	-3138.787410457713	0.04498980613910575	0.2485028604857066	22.971545739209844	27.222747533781586
3919000	-3119.896943819355	-3142.60958869594	22.712644876585124	-3142.60958869594	0.03996534523097254	0.2529894865801739	22.712644876585124	25.659538326827874
3920000	-3113.8822375552427	-3137.092028748425	23.20979119318253	-3137.092028748425	0.04273958055279366	0.24301343317999205	23.20979119318253	28.31755606698102
3921000	-3115.7289379128893	-3138.7301979975155	23.001260084626292	-3138.7301979975155	0.04429548056265391	0.255301154758824	23.001260084626292	31.28833627438947
3922000	-3118.7457887672667	-3139.8317505684126	21.085961801145785	-3139.8317505684126	0.04144316891562352	0.24203930754792752	21.085961801145785	71.80493765188986
3923000	-3115.6010616069216	-3139.5241000005262	23.923038393604745	-3139.5241000005262	0.03781400490872292	0.22880530808744437	23.923038393604745	46.28701769502863
3924000	-3117.974668465594	-3140.9179190030054	22.943250537411732	-3140.9179190030054	0.04357201577088601	0.2587108101346119	22.943250537411732	34.57431046070599
3925000	-3121.9322311273595	-3144.6139501932485	22.681719065889155	-3144.6139501932485	0.03532562215265747	0.23643472791052852	22.681719065889155	22.377700791580402
3926000	-3117.852903682524	-3141.5390646329097	23.686160950385883	-3141.5390646329097	0.03566432570676651	0.23709580980498288	23.686160950385883	34.38973300956349
3927000	-3120.3779717167054	-3143.0817883653176	22.703816648612303	-3143.0817883653176	0.04718866869335399	0.26568665365481103	22.703816648612303	33.68357838477382
3928000	-3118.364168454386	-3141.5040606236594	23.13989216927358	-3141.5040606236594	0.04082117873572156	0.2509199165181133	23.13989216927358	31.33077623098351
3929000	-3118.3084352840433	-3141.9367671469113	23.628331862868126	-3141.9367671469113	0.036659341560685864	0.22608697929869473	23.628331862868126	27.680285425948345
3930000	-3117.738438871405	-3140.122829247426	22.384390376021226	-3140.122829247426	0.04629600237579823	0.2624008605705856	22.384390376021226	24.74390082878001
3931000	-3121.9591582390985	-3145.685173771416	23.726015532317234	-3145.685173771416	0.0419277281830719	0.22334130558640186	23.726015532317234	55.92060163213595
3932000	-3119.5491028116303	-3142.8741098600117	23.325007048381252	-3142.8741098600117	0.0471198280118307	0.2468120926382352	23.325007048381252	33.04814244736287
3933000	-3118.8915351686023	-3142.2816523831534	23.39011721455103	-3142.2816523831534	0.04537633251627994	0.24395753105840795	23.39011721455103	32.14000055407333
3934000	-3115.377412780356	-3139.498269771218	24.1208569908621	-3139.498269771218	0.038891742241471405	0.2263218396853914	24.1208569908621	36.80110115242517
3935000	-3121.2337401085106	-3144.0934904977894	22.859750389278666	-3144.0934904977894	0.03850129197366911	0.25979864912743794	22.859750389278666	31.260079550108955
3936000	-3117.8862234385556	-3143.2807645630824	25.394541124526956	-3143.2807645630824	0.034102687595987266	0.19609008796925584	25.394541124526956	41.55032111880819
3937000	-3120.5247173394905	-3143.850856517182	23.326139177691562	-3143.850856517182	0.04714477572306404	0.24465567900177201	23.326139177691562	31.101350903035957
3938000	-3124.0589160476857	-3145.4444653785904	21.385549330904663	-3145.4444653785904	0.03988701864782953	0.24548863674168392	21.385549330904663	67.08041635541971
3939000	-3118.0079697376036	-3141.2479076513428	23.239937913739034	-3141.2479076513428	0.043822680710406445	0.2475824349064311	23.239937913739034	31.218312021722312
3940000	-3117.37486354436	-3140.621922338313	23.247058793953123	-3140.621922338313	0.04075381978224081	0.2321112754681706	23.247058793953123	55.75897295441347
3941000	-3123.355069499575	-3146.963815421945	23.608745922370087	-3146.963815421945	0.034136103762043624	0.203916438033536	23.608745922370087	23.431957888733717
3942000	-3118.2894235314666	-3143.236667232365	24.947243700898504	-3143.236667232365	0.03769703946697782	0.2065520316705536	24.947243700898504	46.73408670353951
3943000	-3115.720447983154	-3139.716847167527	23.99639918437303	-3139.716847167527	0.04152533526855686	0.2291571296000246	23.99639918437303	35.74178363281086
3944000	-3121.2965207004363	-3144.6247437738766	23.32822307344013	-3144.6247437738766	0.039027884560314634	0.24678254601469973	23.32822307344013	33.13707877830298
3945000	-3120.0272326576905	-3144.0651424557923	24.037909798101964	-3144.0651424557923	0.041985289643582197	0.22886186139139272	24.037909798101964	41.093999885761384
3946000	-3116.612611382843	-3139.44454956617	22.831938183326713	-3139.44454956617	0.049622796415647354	0.2607053846042957	22.831938183326713	37.98036469964812
3947000	-3117.217946534984	-3142.1247594412084	24.906812906224197	-3142.1247594412084	0.03680427000604107	0.2065406930155381	24.906812906224197	38.600494709289784
3948000	-3120.4365442875965	-3145.1410138641277	24.704469576531416	-3145.1410138641277	0.03569549037456945	0.20908786885212746	24.704469576531416	51.55059935205522
3949000	-3116.69287484869	-3139.834834003091	23.141959154401103	-3139.834834003091	0.04454028877526607	0.24954111946495894	23.141959154401103	42.449001695419355
3950000	-3114.550326228665	-3137.8244708998523	23.274144671186992	-3137.8244708998523	0.044252838679990476	0.24379345107517264	23.274144671186992	45.33927277480124
3951000	-3113.7160069258302	-3136.9021075983223	23.18610067249214	-3136.9021075983223	0.046303996557119836	0.24896459351897027	23.18610067249214	41.89576367109014
3952000	-3123.1776245328383	-3145.4854849792346	22.307860446396216	-3145.4854849792346	0.04970998958614685	0.24472024692840474	22.307860446396216	58.469679886597255
3953000	-3116.9332262435405	-3140.538663728262	23.605437484721477	-3140.538663728262	0.03804436275227962	0.23471108064540405	23.605437484721477	30.576419198157502
3954000	-3113.7221905814827	-3137.3761120185345	23.653921437051924	-3137.3761120185345	0.0403624234993936	0.23471240241317406	23.653921437051924	31.45069276137132
3955000	-3121.507432166525	-3141.6094233188287	20.101991152303317	-3141.6094233188287	0.044743884531054184	0.2430234735272528	20.101991152303317	13.402831273822608
3956000	-3115.9955152487487	-3139.2236907557044	23.228175506955687	-3139.2236907557044	0.043133064726641995	0.24269423497774878	23.228175506955687	47.318678897822096
3957000	-3117.525392079216	-3140.011908248136	22.486516168920012	-3140.011908248136	0.04352506637014857	0.269831772439143	22.486516168920012	29.150465655821844
3958000	-3119.6261236936984	-3141.935925777557	22.309802083858347	-3141.935925777557	0.0426548968899874	0.24995637465105625	22.309802083858347	21.934023112311877
3959000	-3121.9369906844654	-3144.7954542968296	22.858463612364343	-3144.7954542968296	0.043498911965852	0.26061522900289	22.858463612364343	32.34092967432987
3960000	-3117.867199427074	-3140.8176190435806	22.950419616506462	-3140.8176190435806	0.0399207054297052	0.2566363023823529	22.950419616506462	39.47047299944014
3961000	-3119.5005339748495	-3142.6514816527133	23.150947677863684	-3142.6514816527133	0.04277516462117653	0.2522802624906147	23.150947677863684	33.406140411871576
3962000	-3120.4244373341944	-3143.4430390448647	23.018601710670495	-3143.4430390448647	0.05073833570386121	0.2536867778305748	23.018601710670495	30.416466108792086
3963000	-3124.104042032476	-3147.6577578496654	23.553715817189357	-3147.6577578496654	0.04666351039403672	0.24017017429133256	23.553715817189357	33.34566439292145
3964000	-3116.54939138377	-3140.0205332238584	23.471141840088634	-3140.0205332238584	0.04381861041837262	0.2420364395980428	23.471141840088634	42.08418540040279
3965000	-3117.74934905627	-3141.6990736278804	23.949724571610354	-3141.6990736278804	0.03975631973068594	0.22185453388480786	23.949724571610354	53.46626830053865
